order_id,product_id,seller_id,price
9ce63f57-f2bd-4ddb-b460-cdeae0e29216,f8bc295c-d936-4e2a-a7a7-2f79e99e90f6,e3d39cdc-2f72-4313-be4c-6e62864c442e,63.03
9ce63f57-f2bd-4ddb-b460-cdeae0e29216,697c1c82-cf4f-43d1-b41d-ad4f07a0940a,3b5335f7-c1f7-4e36-b721-a03cb8bd4836,185.86
bd16601f-5a00-4e59-9d62-cbb0eff5b4fc,759cf48d-aa70-47aa-bbcd-1e79b93587cb,a76468a9-22a6-4a56-9479-6743516e2366,16.1
bd16601f-5a00-4e59-9d62-cbb0eff5b4fc,a293a01b-85af-4fdc-9c68-32cd30376aed,ea63a4a5-0112-491e-af77-2980b7c3b0d7,36.29
bd16601f-5a00-4e59-9d62-cbb0eff5b4fc,bd7609fe-98ba-4bf5-ac33-3e33f140d9bb,261fe217-4a4b-490b-a1a8-b3eba53b0e51,137.11
f7ac3ed7-336a-434a-8080-38a23b8dfee8,77923e13-ed41-4f99-9f5c-071b3e5c0a0c,ea63a4a5-0112-491e-af77-2980b7c3b0d7,139.04
f7ac3ed7-336a-434a-8080-38a23b8dfee8,08c8720e-89aa-4d39-a7f0-ae889766ee7d,7077c6af-01d0-450a-8263-c841a98f611f,68.76
7ae5999c-d0b0-48d5-acfa-8b281aedd4cd,acc7626b-e148-44d2-a8f1-122ec18b34b4,d1385814-9db0-427a-a09f-80d84f105c64,140.08
7ae5999c-d0b0-48d5-acfa-8b281aedd4cd,6efad4f1-5bd1-49e4-8c0d-7246ff18f7d2,a83102bf-cd4f-473c-83a0-cecc9065ba5e,46.14
7ae5999c-d0b0-48d5-acfa-8b281aedd4cd,e261ceae-3d39-4272-856c-1256baa6eef3,a83102bf-cd4f-473c-83a0-cecc9065ba5e,87.59
a0106d03-7b23-4fbb-ab87-efce0f3135d8,bd7609fe-98ba-4bf5-ac33-3e33f140d9bb,b00e9a5f-d74c-4d4d-9948-aea42aeb868c,137.11
a0106d03-7b23-4fbb-ab87-efce0f3135d8,76f56413-cb2e-4bd2-91fe-1e692d48cb7f,297e1b09-cc21-4aea-ac9a-927bd940fb9d,43.94
a0106d03-7b23-4fbb-ab87-efce0f3135d8,61cce87b-7811-47c7-b228-efbc5be8b79e,12e7664a-aae4-4895-bc49-7b293c5a1233,111.88
0191a63f-a30d-4c60-bba6-afe297cee12d,3552e1c4-e36d-4f3d-a361-78f1889cdcc7,77ec0df8-c8a6-47e2-870c-404eaf8cbd38,82.1
0191a63f-a30d-4c60-bba6-afe297cee12d,ce361049-20ab-4f90-9dd2-cc825440122e,ebc595c0-ffbf-422c-8ce1-40cec7d41dcd,154.88
a6709586-3a46-4780-b9bd-dc3493708cd5,8aec6ad6-5867-45c2-a481-24e54c56afa2,0cd224e2-c235-4af9-943f-7cd343fcca8d,177.99
a6709586-3a46-4780-b9bd-dc3493708cd5,d291e30f-31d4-473d-8d91-9717a675eccc,b0ab8ecc-279d-49f1-8978-46950085bcbd,82.27
d89be5c9-0af7-497a-bc91-acadd9f77b79,76fb2596-9490-46b4-8278-1d64a9f467d1,1609d204-9d5e-43bd-9cac-537917c8aa2e,28.7
d89be5c9-0af7-497a-bc91-acadd9f77b79,5a7b4d3b-916b-4d5f-8aec-6391c1b1da97,b0ab8ecc-279d-49f1-8978-46950085bcbd,41.6
d89be5c9-0af7-497a-bc91-acadd9f77b79,24d02fc0-48dd-4b74-8a92-a6826fb13046,fce6cfcd-c158-4c34-92ab-14878adfa72c,110.53
b5e02919-fb91-49c9-830f-6208a999e756,f8a4c93a-8ab7-4fe3-b5eb-0372275b91ff,35915668-821d-418c-9864-cc365c89dd57,99.91
3777222e-13bd-4367-b847-84f707ec9f20,caaaf111-adb2-48a8-9eb0-b7fadfba203f,5b28dac1-77bd-45fa-bb5b-a8cdbd4b3e7a,53.52
b242d81c-7721-4715-89ff-0ae111b77adf,4850c2bb-eaae-4932-9f48-642a0ad109fd,e3d6a60b-61c7-472b-8a42-7f3150b7cf54,18.95
5bd97e9a-f3ac-4af8-a114-0441fe6ce952,56ca9963-e755-4014-bacf-2c4f58c274c2,4def7b20-86e7-4192-a5d7-e87d7aac84d7,45.31
0fea002a-1bf4-4360-9d2b-44475ed09129,c1260492-3e37-495f-9ebc-8c9078eae060,425848ed-6ec9-4bcd-aeba-284650edbcd8,146.08
11edb29b-c753-4070-b144-c9541bf0c4b5,916a105c-db74-4988-8ad6-74adac6c2741,e26b6825-aeb7-4f7c-a845-08ff9c18b9b3,100.3
24f1e949-5417-4432-b6b8-c37da7ebbff9,58175025-3f7b-4a2c-8216-5d845ba16124,03ec0c70-6e12-47b7-8c67-cc0fb4b45c0e,26.11
f93791ea-f42a-44b7-9ed1-46a17b12e47e,8fc7783a-229d-4d5c-9cb9-5eb4eea4ec43,513b6674-6aed-4b35-ad47-2a43d9340088,23.49
3faa53a1-28b0-4053-83ca-0d28cf989858,28c9178a-a2b5-41b1-9833-afea89d45c10,271d18c5-02b5-4153-b633-649ac02b1464,69.64
3faa53a1-28b0-4053-83ca-0d28cf989858,a843a86d-cc2e-4559-a8ab-4d16ccda17ee,3328e396-f7db-4bcc-9933-a7d6947f7ba1,14.64
3faa53a1-28b0-4053-83ca-0d28cf989858,78745b41-9257-4072-9ea5-29794a1aecfa,1609d204-9d5e-43bd-9cac-537917c8aa2e,102.82
e467f351-41a2-49e7-8902-80c695b6abb1,11da2497-ff61-4fda-961d-4438ed7b401f,ae9bfdd6-a87d-4bc6-b006-e399bcc83c32,180.81
e467f351-41a2-49e7-8902-80c695b6abb1,524c2b82-ed19-453c-99a0-5670ce57cec4,97c83e5d-c943-4471-8459-f2b219dca30a,148.52
924348de-b307-4ba9-a166-40a4a97a1ec3,f19f1d20-d981-43c0-920e-d7aa9dd0a54e,baba9c6b-cd54-4a97-ac2e-83a810e04655,59.77
924348de-b307-4ba9-a166-40a4a97a1ec3,99949c1b-03fd-4c7b-8326-3ebc63080b23,513b6674-6aed-4b35-ad47-2a43d9340088,52.68
342a27d3-9cc0-470f-9376-9adf3f25cd3c,13ff0233-2150-4bb4-ac5d-5c1713b32609,ae9bfdd6-a87d-4bc6-b006-e399bcc83c32,181.53
342a27d3-9cc0-470f-9376-9adf3f25cd3c,ef3b0e4f-b7d3-4ae1-8b24-7428c8d28f06,7077c6af-01d0-450a-8263-c841a98f611f,113.1
342a27d3-9cc0-470f-9376-9adf3f25cd3c,03138a0d-78da-4a6e-9a92-4bbc3632ae3d,6a193a0d-0055-429a-84aa-f45b45e1400d,98.73
497d6594-930a-459b-8249-a9def330966e,c6c9c5df-669c-4d14-ae66-02541d331acc,d1385814-9db0-427a-a09f-80d84f105c64,191.89
497d6594-930a-459b-8249-a9def330966e,eff390bc-9014-4955-a487-7da356699e08,0f3018d4-6003-48db-ad5e-0170b2962735,163.42
3ba0bc19-1fa0-413e-9e3f-341b9cb5310a,4b9e7b45-3d6e-45df-b74c-947765b90811,07a9b0dd-959b-45d3-bf54-f80f1837ed7d,34.39
03a5b096-7ed4-4ad4-8007-c2dd01309c40,f8bc295c-d936-4e2a-a7a7-2f79e99e90f6,a83102bf-cd4f-473c-83a0-cecc9065ba5e,63.03
03a5b096-7ed4-4ad4-8007-c2dd01309c40,af5ae8a9-f077-4a2a-a4a4-1e226555a85f,c24c03c2-89b9-471e-a817-f24f9ddd5416,120.68
c75f2932-8324-422c-bcdd-b97b3eefe128,6f317aef-59cc-4958-824b-c88b37c0f435,97934830-fbe0-405d-8d3e-b8a0e2e06848,126.95
eff5e3ea-1f3c-48d1-b4f3-ffedbc41ec10,1c320499-a07f-4f7c-a8c1-d22b436b48cb,2d20d91d-6d61-4314-bb1e-bfc0d835ac99,23.92
9a403024-e0f2-4886-b238-441ac93d3a2f,213b2cff-30e7-4a29-89d8-01ded04cc1df,513b6674-6aed-4b35-ad47-2a43d9340088,150.83
9a403024-e0f2-4886-b238-441ac93d3a2f,f19f1d20-d981-43c0-920e-d7aa9dd0a54e,425848ed-6ec9-4bcd-aeba-284650edbcd8,59.77
4e8edd55-d4e4-4a1b-8b3c-cc8f09d2fc5a,ed59ef05-7ef8-4f81-b735-7408ee0b2ced,97c83e5d-c943-4471-8459-f2b219dca30a,152.12
07bbaadb-e23f-4cfd-9e00-2416d621da56,ab0671f9-5ba9-4494-bd13-51ae97fb02c5,8bb8dca1-f1f7-47c5-bcbc-bcd767631ae3,119.7
3019ba0d-1c87-4c7a-8c08-7588b8782baa,ccd95a54-4d05-4178-b2ae-62ebe67376fa,c283783c-1b17-4c80-8336-31411f5203ec,27.27
994ce8d6-8866-4035-a853-4c286c127ae9,180d63e2-c454-4ea3-8c36-98e26e5a6eeb,866cb4ea-b653-4408-bdd1-2a4e1026246a,81.92
994ce8d6-8866-4035-a853-4c286c127ae9,b5957bb2-4454-446c-958b-f49fc8d13364,8e52384a-8af0-498e-b1c2-8e50299574d4,105.54
ba8cbeaa-7dde-47d8-9356-b779ded8bdab,bf460ed5-b2c9-4b0a-8894-09577eb3a03f,cb1ecfa2-b662-4a2e-8413-d65f37f8560c,56.36
ba8cbeaa-7dde-47d8-9356-b779ded8bdab,ab0671f9-5ba9-4494-bd13-51ae97fb02c5,297e1b09-cc21-4aea-ac9a-927bd940fb9d,119.7
7242fb1e-5598-465b-8b25-3b81d18871bb,be7b152d-febc-433b-8259-029f51486545,866cb4ea-b653-4408-bdd1-2a4e1026246a,173.53
7242fb1e-5598-465b-8b25-3b81d18871bb,1c320499-a07f-4f7c-a8c1-d22b436b48cb,02e81e7f-f72a-4923-9af5-452d0952fe1d,23.92
ac8f5ba9-bea4-4962-9d95-75bb1f79742a,522587f1-409d-4f9a-a28d-57323b5da350,6f84050b-1ae5-4a34-a9fa-189b029a3bee,134.26
ac8f5ba9-bea4-4962-9d95-75bb1f79742a,e93042c5-e1e6-4909-b9e9-098ca748c149,0f3018d4-6003-48db-ad5e-0170b2962735,57.41
59c6f846-b1ee-4249-9542-1359ea0b777f,f8bc295c-d936-4e2a-a7a7-2f79e99e90f6,a605fc2f-68f9-454d-beb9-e7898a072dec,63.03
59c6f846-b1ee-4249-9542-1359ea0b777f,5a596a72-a520-4ed0-8d73-f9b65812e4a8,97934830-fbe0-405d-8d3e-b8a0e2e06848,50.24
59c6f846-b1ee-4249-9542-1359ea0b777f,b1e5c406-6435-4010-8104-b6499afa2bc5,6dec2dc8-a1fc-4cb8-a691-fa9ab00b0961,112.31
42d3b060-c528-4383-9394-e504e34d8ece,caaaf111-adb2-48a8-9eb0-b7fadfba203f,d36abc88-e0ec-4db7-84f8-b9878f30a58b,53.52
42d3b060-c528-4383-9394-e504e34d8ece,07e8a7ff-b30c-4795-be70-848449890dd7,a06923b4-60b4-4a54-9cf7-b56b1164dd64,125.18
5aaaad3c-510b-4193-ac02-8141183a981d,5d197d3a-47ed-4aa4-aaab-3d48a2a87671,830dcdcc-2441-4979-8932-ba6c1cd42fdc,53.72
5aaaad3c-510b-4193-ac02-8141183a981d,b19988ca-f00e-4bf0-832f-269dc4ed65a2,c61221bb-0579-4689-b3ee-b8c5678f85dc,89.61
5f3d5cad-94bd-4945-8fc4-7ff394ac956a,b5416425-57ff-4a1c-9f66-a6ddf2f9dc41,7b2063db-7a83-4bfb-b128-ad65799f30d7,100.19
5f3d5cad-94bd-4945-8fc4-7ff394ac956a,6d1209c5-b6b5-4fb2-a65d-0ad20fc33647,6dec2dc8-a1fc-4cb8-a691-fa9ab00b0961,11.23
5f3d5cad-94bd-4945-8fc4-7ff394ac956a,397737f9-6368-4720-ba38-0d52e84b8fa1,3b5335f7-c1f7-4e36-b721-a03cb8bd4836,99.81
5e021bbe-a433-479b-bcb9-2b52814cec30,8296544f-746a-4cbe-a6c0-fce6f37d7865,72bf9d0c-4b68-47be-a5ad-8abbddd56440,10.32
5e021bbe-a433-479b-bcb9-2b52814cec30,017af613-a86e-44e6-9096-c5d781f8f939,07a9b0dd-959b-45d3-bf54-f80f1837ed7d,86.82
5e021bbe-a433-479b-bcb9-2b52814cec30,e93042c5-e1e6-4909-b9e9-098ca748c149,cb1ecfa2-b662-4a2e-8413-d65f37f8560c,57.41
f68e6d77-9d65-4906-ac8f-118fe659c3d6,889f4bab-de65-4844-a1ad-cb6f3086e2c0,3b5335f7-c1f7-4e36-b721-a03cb8bd4836,179.15
f68e6d77-9d65-4906-ac8f-118fe659c3d6,1a58834f-84f0-4e0b-9696-c4ea0b365430,8f1fcdc2-8278-4c98-b345-e891900454bf,90.4
3e9cddf7-fb37-49df-a8df-974410e138c8,7025f788-e7af-4398-9663-2906226e379a,97c83e5d-c943-4471-8459-f2b219dca30a,60.16
3e9cddf7-fb37-49df-a8df-974410e138c8,81a5aabb-119f-4c01-b61f-f60f4d4a5662,6f84050b-1ae5-4a34-a9fa-189b029a3bee,83.19
4daf613b-e165-41dd-86d0-3056dafcf694,1b69a7d0-c3d3-43f5-a779-9ead4bc305da,bc2d0df5-24d4-4bd6-8774-3be2064daa79,171.45
700220bf-734b-4cda-bb53-d16b2606496e,2046b0e7-b60a-4dd7-b3e8-45c4ec0a1d81,b80dca7d-5696-4342-8a7e-b661808a1de3,183.4
700220bf-734b-4cda-bb53-d16b2606496e,bb12fe1c-e76c-4100-8f07-958af0740283,77ec0df8-c8a6-47e2-870c-404eaf8cbd38,182.03
5016e9fb-0512-4f8a-bce7-92fd28c963be,11608503-8a00-43ec-96ae-cf881100bdae,97934830-fbe0-405d-8d3e-b8a0e2e06848,15.66
6e9d2b7c-35c9-473b-96cb-5eade0029678,2534aa5a-edb7-4d2c-aaf8-67b6b2b926c8,032af04f-d677-4e21-8edc-72398e052242,157.94
f80dfaae-570b-44b9-bb0a-5fcda8b12068,7590e6f1-d07e-471e-b949-ed1c6a4ead7e,b00e9a5f-d74c-4d4d-9948-aea42aeb868c,131.49
f80dfaae-570b-44b9-bb0a-5fcda8b12068,524c2b82-ed19-453c-99a0-5670ce57cec4,72bf9d0c-4b68-47be-a5ad-8abbddd56440,148.52
b7b8f060-a9c0-4b0f-b1cc-bee4d645c067,7025f788-e7af-4398-9663-2906226e379a,36e4df03-e23b-4280-b6f2-77c9270bd2bb,60.16
b7b8f060-a9c0-4b0f-b1cc-bee4d645c067,7fc1aa7b-d7bf-4c4f-97e7-44c24e031390,866cb4ea-b653-4408-bdd1-2a4e1026246a,168.85
b7b8f060-a9c0-4b0f-b1cc-bee4d645c067,255b3380-83ad-4851-8c4c-bb23ce9f9317,12e7664a-aae4-4895-bc49-7b293c5a1233,74.65
2f1aa471-9fe9-4fde-a3bc-9264518ee013,5f91039c-1ab3-4764-9ec7-89f20c80d32f,1d0d94fa-7587-4644-bb48-a5581fd4ad0c,64.51
b62fbdcd-1a7e-4bfa-9816-1027e707c22b,a843a86d-cc2e-4559-a8ab-4d16ccda17ee,93f8774a-507b-4619-816e-63a881215edc,14.64
b8adf6d3-6f77-412d-ade9-384fb4e0eff2,3fe8e943-d8f7-40ed-9114-597d0983ae8e,97934830-fbe0-405d-8d3e-b8a0e2e06848,109.33
b8adf6d3-6f77-412d-ade9-384fb4e0eff2,7af146ac-625e-4c84-9c51-058fe31c7767,e3d39cdc-2f72-4313-be4c-6e62864c442e,163.79
